key	value
SKILL_SCEPTER_MASTERY_DESCRIPTION	学会进一步使用法杖的能力，充能时释放出更强大的子弹。
SKILL_CRYO_NEEDLE_NAME	寒冰尖刺
SKILL_CRYO_NEEDLE_DESCRIPTION	快速施放一组旋转的冰针。
SKILL_DIVINE_NAME	圣域
SKILL_DIVINE_DESCRIPTION	在施法者下方放置一口圣井，随着时间的推移伤害目标并且治疗盟友。
SKILL_EXECUTE_NAME	处决
SKILL_EXECUTE_DESCRIPTION	对目标造成伤害，如果目标生命值较低则有概率立即处决。<color=lime>需要持有物理近战武器。</color>
SKILL_FIREBALL_NAME	火球术
SKILL_FIREBALL_DESCRIPTION	每升一级都会施放一个额外的火球。
SKILL_GEYSER_NAME	喷泉术
SKILL_GEYSER_DESCRIPTION	施放一滴魔法水滴，落到地上后会爆炸形成一根冰柱。
SKILL_LIFE_TAP_NAME	生命转换
SKILL_LIFE_TAP_DESCRIPTION	通过消耗施法者的生命值来完全补充施法者的魔力值。<color=cyan>如果施法者没有足够的生命值或魔力值已满则无效。</color>
SKILL_SPIRE_NAME	尖刺术
SKILL_SPIRE_DESCRIPTION	在地面上塑造一列尖锐的地刺。
SKILL_SPREAD_SHOT_NAME	分裂射击
SKILL_SPREAD_SHOT_DESCRIPTION	发射一系列散开的子弹。<color=lime>需要持有远程武器。</color>
SKILL_FLAK_NAME	高射炮
SKILL_FLAK_DESCRIPTION	施放一阵飞沙走石。
SKILL_TALUS_NAME	Talus
SKILL_TALUS_DESCRIPTION	生成一块巨石，砸向地面。
SKILL_AGILE_TECHNIQUE_NAME	敏捷技巧
SKILL_AGILE_TECHNIQUE_DESCRIPTION	盗贼的动作变得更加杂技化，解锁了全新的移动方式。
SKILL_BOUNCE_NAME	弹跳
SKILL_BOUNCE_DESCRIPTION	弓步下跳，触地后高高向上弹起。
SKILL_BOMB_TRAP_NAME	炸弹陷阱
SKILL_BOMB_TRAP_DESCRIPTION	放置一个陷阱，当附近有目标时自动爆炸。
SKILL_DEVIOUS_SIGNET_NAME	狡猾印记
SKILL_DEVIOUS_SIGNET_DESCRIPTION	对盗贼和附近盟友施加印记，提升闪避率、耐力上限和暴击率。
SKILL_KILLER_JAB_NAME	暗杀突刺
SKILL_KILLER_JAB_DESCRIPTION	重击目标，造成大量伤害和中毒减益<color=lime>需要持有物理近战武器。</color>
SKILL_MIST_VEIL_NAME	迷雾傍身
SKILL_MIST_VEIL_DESCRIPTION	盗贼从其身体中释放出一团雾气，使其隐身并且短暂地回复。
SKILL_PAY_DAY_NAME	收获日
SKILL_PAY_DAY_DESCRIPTION	盗贼击晕目标，同时造成它们掉落金币。\n<color=lime>需要持有物理近战武器。</color>
SKILL_VENOM_SHOT_NAME	淬毒射击
SKILL_VENOM_SHOT_DESCRIPTION	发射一枚涂满毒液的子弹。持续造成伤害，同时降低目标物理防御力。<color=lime>需要持有远程武器。</color>
SKILL_VOLLEY_NAME	齐射
SKILL_VOLLEY_DESCRIPTION	<color=cyan>蓄力以释放技能。</color>向空中发射一枚子弹，在下方一定半径范围内形成箭雨。<color=lime>需要持有远程武器。</color>
SKILL_BULWARK_NAME	堡垒
SKILL_BULWARK_DESCRIPTION	增加战士的防御力。
SKILL_REFLECT_NAME	反击
SKILL_REFLECT_DESCRIPTION	如果成功招架，则允许战士反击近战伤害。
SKILL_BLOOD_GUSH_NAME	血汩之刃
SKILL_BLOOD_GUSH_DESCRIPTION	造成伤害，然后对击中的目标施加持续流血伤害。<color=lime>需要持有物理近战武器。</color>
SKILL_CYCLONE_NAME	旋回刃
SKILL_CYCLONE_DESCRIPTION	战士们将武器当作回旋镖扔出，对目标持续造成高威胁的伤害。<color=lime>需要持有双手物理近战武器</color>
SKILL_LETHAL_STRIKE_NAME	致命突袭
SKILL_LETHAL_STRIKE_DESCRIPTION	<color=cyan>蓄力以释放技能。</color>使战士冲刺，并在击中目标时发动重击。<color=lime>需要持有物理近战武器</color>
SKILL_RAGE_NAME	怒火
SKILL_RAGE_DESCRIPTION	让战士和附近盟友陷入狂怒，<color=lime>短时提升所有的攻击属性值。</color>
SKILL_SHIELD_BASH_NAME	盾牌猛击
SKILL_SHIELD_BASH_DESCRIPTION	战士用盾牌进行猛击，击中后可造成短时间的眩晕。<color=lime>需要持有盾牌。</color>
SKILL_STOMP_NAME	重踏
SKILL_STOMP_DESCRIPTION	践踏地面，伤害附近的敌人。<color=lime>造成高威胁。</color>
SKILL_BLINK_NAME	闪现术
SKILL_BLINK_DESCRIPTION	解锁不同位置之间快速传送的能力。
SKILL_MANAFLOW_NAME	魔力回路
SKILL_MANAFLOW_DESCRIPTION	与施法者周围的能量进行交流，获得更快的魔力再生。
SKILL_CROSS_NAME	圣十字
SKILL_CROSS_DESCRIPTION	<color=cyan>蓄力以释放技能。</color>显现出神秘魔法的源泉，爆炸并击退敌人。
SKILL_FLUXBOLT_NAME	魔源弹
SKILL_FLUXBOLT_DESCRIPTION	施放一枚魔法子弹，击中目标时爆炸。不同等级拥有不同的命中次数。
SKILL_FLUXSPEAR_NAME	魔源矛
SKILL_FLUXSPEAR_DESCRIPTION	在施法者面前施放出一把充满奥术魔法的刺穿之矛，造成伤害的同时击晕所有相邻的目标。
SKILL_IMBUE_NAME	灌魔术
SKILL_IMBUE_DESCRIPTION	为施法者和附近盟友注入秘术之灵，<color=cyan>提升它们的魔力上限和魔攻值。</color>
SKILL_NOVA_NAME	超新星
SKILL_NOVA_DESCRIPTION	范围技能，在施法者周围迸发一圈魔法能量，击退敌人。
SKILL_PRISM_NAME	棱镜术
SKILL_PRISM_DESCRIPTION	在施法者周围形成一道护盾，吸收任何受到的伤害。
SKILL_RESTORA_NAME	恢复术
SKILL_RESTORA_DESCRIPTION	恢复施法者和附近盟友的生命值。
SKILL_ALACRITY_NAME	轻捷
SKILL_ALACRITY_DESCRIPTION	施加一次通透施法之恩惠。下一次施法将立即生效，且不会消耗魔力值、生命值或耐力值。
SKILL_INNER_FOCUS_NAME	聚精会神
SKILL_INNER_FOCUS_DESCRIPTION	提供一个增益效果，保证下次攻击拥有100%的暴击率。
SKILL_LEG_UP_NAME	飞毛腿
SKILL_LEG_UP_DESCRIPTION	获得一个移动速度提升的增益，同时提升闪避率。
SKILL_RECALL_NAME	召回
SKILL_RECALL_DESCRIPTION	将玩家召回圣地，生成一个传送门用来返回施法者原本所在地区。<color=lime>只能在圣地外施放。</color>
SKILL_RECOVERY_NAME	恢复
SKILL_RECOVERY_DESCRIPTION	获得一个治疗状态，随着时间的推移恢复生命值。
SKILL_ROCK_TOSS_NAME	岩石投掷
SKILL_ROCK_TOSS_DESCRIPTION	投掷一块岩石，对击中的目标造成高威胁。
SKILL_SIPHON_LEECH_NAME	虹吸血蛭
SKILL_SIPHON_LEECH_DESCRIPTION	发射一枚虹吸子弹，在受击目标身上生成可怕的血蛭，回复施法者与造成伤害相同的生命值。
SKILL_STURDY_NAME	结实
SKILL_STURDY_DESCRIPTION	给予自身免疫击退和自动招架攻击的增益。
STAT_ATTRIBUTE_STRENGTH_NAME	力量
STAT_ATTRIBUTE_STRENGTH_DESCRIPTOR	提升物攻值和耐力上限。
STAT_ATTRIBUTE_MIND_NAME	智力
STAT_ATTRIBUTE_MIND_DESCRIPTOR	提升魔攻值和魔力上限。
STAT_ATTRIBUTE_DEXTERITY_NAME	敏捷
STAT_ATTRIBUTE_DEXTERITY_DESCRIPTOR	提升敏攻值，物理暴击率%和魔法暴击率%。
STAT_ATTRIBUTE_VITALITY_NAME	活力
STAT_ATTRIBUTE_VITALITY_DESCRIPTOR	提升生命上限。
WEAPON_TYPE_UNARMED_NAME	徒手
WEAPON_TYPE_KATARS_NAME	拳剑
WEAPON_TYPE_MELEE_NAME	轻武器
WEAPON_TYPE_HEAVY_MELEE_NAME	重武器
WEAPON_TYPE_POLEARM_NAME	长兵
WEAPON_TYPE_RANGE_WEAPON_NAME	远程武器
WEAPON_TYPE_MAGIC_SCEPTER_NAME	法杖
WEAPON_TYPE_MAGIC_BELL_NAME	魔法铃铛
DIALOGDATA_ANGELA_NAME_TAG	安琪拉
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_INPUT	嗯？
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_INPUT_ALT_0	嗯？
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_INPUT_ALT_1	行？
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_INPUT_ALT_2	哦？
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_SELECTION_0	没事...
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_SELECTION_1	我想知道关于...
DIALOGDATA_ANGELA_BRANCH_0_DIALOG_0_SELECTION_2	有什么任务吗？
DIALOGDATA_ANGELA_BRANCH_1_DIALOG_0_INPUT	嗯...让我们看看你都能做些什么吧？
DIALOGDATA_ANGELA_BRANCH_1_DIALOG_0_INPUT_ALT_0	嗯...让我们看看你能做些什么吧？
DIALOGDATA_ANGELA_BRANCH_1_DIALOG_0_INPUT_ALT_1	嗯，好吧.....让我看看…...
DIALOGDATA_ANGELA_BRANCH_1_DIALOG_0_INPUT_ALT_2	这个世界，是否亟需一份纯净？
DIALOGDATA_ANGELA_BRANCH_1_DIALOG_0_SELECTION_0	再见！
DIALOGDATA_ANGELA_BRANCH_1_DIALOG_0_SELECTION_1	还有一件事…
DIALOGDATA_ANGELA_BRANCH_2_DIALOG_0_INPUT	我的知识为你所用，有什么我能帮忙的？
DIALOGDATA_ANGELA_BRANCH_2_DIALOG_0_SELECTION_0	事实上...
DIALOGDATA_ANGELA_BRANCH_2_DIALOG_0_SELECTION_1	什么是秘术师？
DIALOGDATA_ANGELA_BRANCH_2_DIALOG_0_SELECTION_2	我们在哪儿？
DIALOGDATA_ANGELA_BRANCH_2_DIALOG_0_SELECTION_3	你是谁？
DIALOGDATA_ANGELA_BRANCH_2_DIALOG_0_SELECTION_4	召唤？
DIALOGDATA_ANGELA_BRANCH_3_DIALOG_0_INPUT	我们身处圣地，这片被污染世界中最后的和平之地…
DIALOGDATA_ANGELA_BRANCH_3_DIALOG_1_INPUT	只要我在，那些邪恶生物就永远别想进入圣地。命运使然，我必须留在此地，守护圣地的安全。
DIALOGDATA_ANGELA_BRANCH_3_DIALOG_1_SELECTION_0	我明白了。总之……
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_0_INPUT	你可真是个好奇的孩子啊……
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_1_INPUT	我是三位守护者之一，自这片土地诞生之初便与它共存。
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_2_INPUT	我曾经洞悉万物，但因为一些不幸的缘由……我的魔法如今受到了压制。
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_3_INPUT	如今，我所能做的仅是维系这破碎世界的交织，守护圣地免受黑暗侵袭。
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_4_INPUT	没有我的魔法庇护，你的灵魂将被囚禁，永远迷失……在任何地方。
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_4_SELECTION_0	我明白了。总之……
DIALOGDATA_ANGELA_BRANCH_4_DIALOG_4_SELECTION_1	那…实在让人不安。
DIALOGDATA_ANGELA_BRANCH_5_DIALOG_0_INPUT	你现在很安全，小家伙…
DIALOGDATA_ANGELA_BRANCH_5_DIALOG_1_INPUT	请不要迷茫，这里有许多与你并肩的游魂，他们能与你一同守护这片净土
DIALOGDATA_ANGELA_BRANCH_5_DIALOG_2_INPUT	无论如何，都不要放弃……我相信你。
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_0_INPUT	哦？你对我的研究感兴趣？
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_1_INPUT	咳咳……
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_2_INPUT	抱歉，我不常被人问到这个...
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_3_INPUT	投身于秘术师，它能解开你内心潜能的枷锁，使你掌握强大咒语的力量。
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_4_INPUT	它们能够为自己构筑防护屏障，射出爆炸箭矢，轻松击穿所有近距离威胁……
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_5_INPUT	简单来说，秘术师施展的奥术魔法皆源于我的力量……
DIALOGDATA_ANGELA_BRANCH_6_DIALOG_6_INPUT	信息量有点大，是吧？
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_0_INPUT	嗯，是的……
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_1_INPUT	你并非来自这个世界，孩子。生前的你，曾生活在某个遥远的地方。
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_2_INPUT	什么都可能发生，我也说不清楚…
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_3_INPUT	我召唤的灵魂不止你一位，而我予你们以新生便是寄望于你们，能和我们一起守护这片净土不受黑暗所侵。
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_4_INPUT	我将始终确保你的灵魂保持纯净，免受圣域外游荡之物侵害。
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_4_SELECTION_0	我明白了。总之……
DIALOGDATA_ANGELA_BRANCH_7_DIALOG_4_SELECTION_1	为什么选择我？
DIALOGDATA_ANGELA_BRANCH_8_DIALOG_0_INPUT	对你来说，这也是一次重新来过的机会…不是吗？
DIALOGDATA_ANGELA_BRANCH_8_DIALOG_1_INPUT	我理解你对此感到的担忧……
DIALOGDATA_ANGELA_BRANCH_8_DIALOG_2_INPUT	然而…死后在炼狱中痛苦地轮回对任何人来说都是煎熬。与其那样，不如让你的灵魂在这个世界上停留、安息，不是吗
DIALOGDATA_ANGELA_BRANCH_8_DIALOG_3_INPUT	这一点，我很确定，孩子……
DIALOGDATA_ANGELA_BRANCH_9_DIALOG_0_INPUT	
DIALOGDATA_ANGELA_BRANCH_9_DIALOG_0_INPUT_ALT_0	保重，孩子……
DIALOGDATA_ANGELA_BRANCH_9_DIALOG_0_INPUT_ALT_1	我会一直陪在你身边。
DIALOGDATA_ANGELA_BRANCH_9_DIALOG_0_INPUT_ALT_2	保重，小家伙
DIALOGDATA_ANGELA_BRANCH_9_DIALOG_0_INPUT_ALT_3	注意安全…
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_0	天呐！
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_1	啊！
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_2	哎呀！
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	看到我的召唤奏效，真是如释重负……我几乎确信你的灵魂早已泯没...
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	我是安琪拉·弗鲁斯，圣地的秘术守护者。
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_3_INPUT	我知道你或许还有些问题要问……
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_4_INPUT	先不急着问，咱们先把你的状况理清楚，好吗？
DIALOGDATA_ANGELA_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_0	再见！
DIALOGDATA_ENOK_NAME_TAG	伊诺克
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_INPUT_ALT_0	有事就说，别浪费时间。
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_INPUT_ALT_1	事情多得很，快点。
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_INPUT_ALT_2	说。
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_SELECTION_0	没事。
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_SELECTION_1	我想知道…
DIALOGDATA_ENOK_BRANCH_0_DIALOG_0_SELECTION_2	有任务给我吗？
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_INPUT_ALT_0	嗯？
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_INPUT_ALT_1	我清楚了。
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_INPUT_ALT_2	有什么就问。
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_INPUT_ALT_3	说说看。
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_SELECTION_0	算了...
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_SELECTION_1	你是谁？
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_SELECTION_2	什么是战士？
DIALOGDATA_ENOK_BRANCH_1_DIALOG_0_SELECTION_3	招架？
DIALOGDATA_ENOK_BRANCH_2_DIALOG_0_INPUT	我是伊诺克，战士守护者。我即光明的利爪，必让敌人领略炼狱之苦。
DIALOGDATA_ENOK_BRANCH_2_DIALOG_1_INPUT	你看着不是这世界的人。来得太晚了，现在它已日渐在被腐化。
DIALOGDATA_ENOK_BRANCH_2_DIALOG_2_INPUT	唯有为证明自己不懈奋斗的灵魂，才配得到我的力量。
DIALOGDATA_ENOK_BRANCH_2_DIALOG_3_INPUT	我能感觉到你燃起了一丝斗志。切记，你若屈服于恐惧，那你必将失败。
DIALOGDATA_ENOK_BRANCH_2_DIALOG_3_SELECTION_0	再见。
DIALOGDATA_ENOK_BRANCH_2_DIALOG_3_SELECTION_1	还有一件事…
DIALOGDATA_ENOK_BRANCH_3_DIALOG_0_INPUT	若一位流离者能向我证明自身的实力，我便能为其锤炼出配得上战士之名的血性。
DIALOGDATA_ENOK_BRANCH_3_DIALOG_1_INPUT	战士，能够撕裂敌人的肉体，使其鲜血流尽，逐渐脆弱。
DIALOGDATA_ENOK_BRANCH_3_DIALOG_2_INPUT	战士，能重创周围所有敌人，不论是在近身时一记重踏，或是自远处一招致命偷袭。
DIALOGDATA_ENOK_BRANCH_3_DIALOG_3_INPUT	只有磨练出无上的集中力，才能掌握战技的精髓，制霸沙场。
DIALOGDATA_ENOK_BRANCH_3_DIALOG_4_INPUT	如果你有这份本事，回来找我，我定会教你。
DIALOGDATA_ENOK_BRANCH_3_DIALOG_4_SELECTION_0	再见。
DIALOGDATA_ENOK_BRANCH_3_DIALOG_4_SELECTION_1	还是说点别的吧...
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_INPUT	
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_INPUT_ALT_0	确实有些事情得处理。
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_INPUT_ALT_1	让我看看你是否能胜任这项任务。
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_INPUT_ALT_2	今天…是个好日子，适合在战场上浴血厮杀。
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_INPUT_ALT_3	是时候拿出你的干劲了。
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_SELECTION_0	再见！
DIALOGDATA_ENOK_BRANCH_4_DIALOG_0_SELECTION_1	我想再说说别的…
DIALOGDATA_ENOK_BRANCH_5_DIALOG_0_INPUT	在近身搏斗中，成功招架敌人至关重要。
DIALOGDATA_ENOK_BRANCH_5_DIALOG_1_INPUT	在敌人准备攻击前格挡，就能招架他们的攻击。
DIALOGDATA_ENOK_BRANCH_5_DIALOG_2_INPUT	成功招架敌人时，你不会消耗任何耐力值。
DIALOGDATA_ENOK_BRANCH_5_DIALOG_3_INPUT	然而，只有当你的敌人与你实力相当时，这一效果才能生效。
DIALOGDATA_ENOK_BRANCH_5_DIALOG_4_INPUT	如果与你交战的敌人实力远甚于你，
DIALOGDATA_ENOK_BRANCH_5_DIALOG_5_INPUT	你会无法招架，剧烈消耗耐力，最后就会乱了阵脚。
DIALOGDATA_ENOK_BRANCH_5_DIALOG_6_INPUT	仔细观察你的敌人。只要善用战略，他们根本无足挂齿。
DIALOGDATA_ENOK_BRANCH_5_DIALOG_6_SELECTION_0	再见！
DIALOGDATA_ENOK_BRANCH_5_DIALOG_6_SELECTION_1	我想再说点别的…
DIALOGDATA_ENOK_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	看来又有新来的了。
DIALOGDATA_ENOK_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	若你渴望历练，追寻勇气的真谛，来找我。
DIALOGDATA_ENOK_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	你现在要是有什么想说的，最好抓紧说完。
DIALOGDATA_ENOK_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_0	没事。
DIALOGDATA_ENOK_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_1	我想了解的是…
DIALOGDATA_ENOK_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_2	有什么任务吗？
DIALOGDATA_SANCTUMCIVILIAN_00_NAME_TAG	
DIALOGDATA_SANCTUMCIVILIAN_00_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_BRANCH_0_DIALOG_0_INPUT_ALT_0	你好。
DIALOGDATA_SANCTUMCIVILIAN_00_BRANCH_0_DIALOG_0_INPUT_ALT_1	我想我以前见可能过你...也可能没有。
DIALOGDATA_SANCTUMCIVILIAN_00_BRANCH_0_DIALOG_0_INPUT_ALT_2	感谢老天....圣地还是安全的。
DIALOGDATA_SANCTUMCIVILIAN_00_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_0	你好。
DIALOGDATA_SALLY_NAME_TAG	莎莉
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_INPUT	哎呀！真高兴见到你！
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_INPUT_ALT_0	哎呀，看到你真是太好了！
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_INPUT_ALT_1	哈喽！需要点什么吗?
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_INPUT_ALT_2	有什么需要我做的吗？
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_SELECTION_0	没事...
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_SELECTION_1	那是什么东西？
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_SELECTION_2	有什么任务吗？
DIALOGDATA_SALLY_BRANCH_0_DIALOG_0_SELECTION_3	我想交易！
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_INPUT	得！没问题，这次出发前要些什么？买，还是卖？
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_INPUT_ALT_0	好嘞，没问题！这次出行前缺点什么？要买，还是卖？
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_INPUT_ALT_1	嘿，我这儿有你想要的货！
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_INPUT_ALT_2	做生意哪有无聊的时候啊？每一天都有新鲜事等着呢.....
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_INPUT_ALT_3	哦？是有啥亮闪闪的东西要给我吗？
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_SELECTION_0	拜拜！
DIALOGDATA_SALLY_BRANCH_1_DIALOG_0_SELECTION_1	有什么任务吗？
DIALOGDATA_SALLY_BRANCH_2_DIALOG_0_INPUT	有啥想出手的，别忘了再来找我哦！亲爱的！
DIALOGDATA_SALLY_BRANCH_2_DIALOG_0_INPUT_ALT_0	有啥要卖的，记得再来找我哦！
DIALOGDATA_SALLY_BRANCH_2_DIALOG_0_INPUT_ALT_1	乐意效劳！
DIALOGDATA_SALLY_BRANCH_2_DIALOG_0_INPUT_ALT_2	一路顺风，亲爱的！
DIALOGDATA_SALLY_BRANCH_2_DIALOG_0_INPUT_ALT_3	咱们24小时营业，随时来找我喔！
DIALOGDATA_SALLY_BRANCH_2_DIALOG_0_INPUT_ALT_4	保重哦，照顾好自己，好吗？
DIALOGDATA_SALLY_BRANCH_3_DIALOG_0_INPUT	哦，那是我的小宠物刺刺！放心啦，它不咬人的。
DIALOGDATA_SALLY_BRANCH_3_DIALOG_1_INPUT	它其实挺亲人的！虽然有时候有些让人头疼，少了它这里可就没这么热闹了
DIALOGDATA_SALLY_BRANCH_3_DIALOG_2_INPUT	对了！要是你东西太多装不下，咱们家刺刺还能吃进肚子里帮你保管，怎样有意思吧？
DIALOGDATA_SALLY_BRANCH_4_DIALOG_0_INPUT	
DIALOGDATA_SALLY_BRANCH_4_DIALOG_0_INPUT_ALT_0	你别说，还真有！
DIALOGDATA_SALLY_BRANCH_4_DIALOG_0_INPUT_ALT_1	我想，我这儿正好有些任务可以给你！
DIALOGDATA_SALLY_BRANCH_4_DIALOG_0_INPUT_ALT_2	这些差事，确实得有人处理一下了！
DIALOGDATA_SALLY_BRANCH_4_DIALOG_0_SELECTION_0	再见
DIALOGDATA_SALLY_BRANCH_4_DIALOG_0_SELECTION_1	我们来交易吧！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_0	哟！真高兴还能在这里见到新面孔！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_1	喔！新面孔我可没见过你！说说看，来这儿有啥事找我呀？
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_2	嘿，亲爱的，欢迎！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_3	嘿呀！真高兴还能见到新面孔！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	我是莎莉！欢迎来到我的小店！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	我这儿啥都有卖，也收点货哦！对了，亲爱的，要是你捡到了啥亮闪闪的东西，记得立马带来给我瞧瞧！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_3_INPUT	我有不少同事在各地做生意呢！要是碰到他们，记得提一嘴你认识我。
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_4_INPUT	有啥事需要的，尽管开口喔！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_0	知道了，谢谢！
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_1	有什么任务吗？
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_2	嗯...我看看你有什么。
DIALOGDATA_SALLY_INTRODUCTION_BRANCH_1_DIALOG_0_INPUT	没问题，亲爱的！
DIALOGDATA_CRAIG_NAME_TAG	克雷格
DIALOGDATA_CRAIG_BRANCH_0_DIALOG_0_INPUT	你好啊朋友，想来交易吗？
DIALOGDATA_CRAIG_BRANCH_0_DIALOG_0_SELECTION_0	再见。
DIALOGDATA_CRAIG_BRANCH_0_DIALOG_0_SELECTION_1	我们来交易吧！
DIALOGDATA_CRAIG_BRANCH_1_DIALOG_0_INPUT	好嘞，你都有些啥？
DIALOGDATA_CRAIG_BRANCH_1_DIALOG_0_SELECTION_0	再见！
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	你好老兄...
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	有兴趣做点交易吗？（说真的，最好是吃的东西，我快饿死了……）
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_0	下次吧。
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_1	好啊，来交易。
DIALOGDATA_FRANKIE_NAME_TAG	芙兰琪
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_INPUT	想买些啥吗？
